Company_Name,Category,Address,Url,latitude,longtitude
Sub District Hospital,Hospital,"Keller Hospital, Therian, Shopian, Jammu and Kashmir 192303",https://www.google.co.kr/maps/place/Sub+District+Hospital/data=!4m5!3m4!1s0x38e1ee3727e794b9:0x2d39c8386666ee28!8m2!3d33.7170033!4d74.8360918?authuser=0&hl=en&rclk=1,33.7170033,74.8360918
St.Joseph's Hospital,Hospital,"Barjani Talab, Smailpur, Bari Brahmana, Jammu and Kashmir 181133",https://www.google.co.kr/maps/place/St.Joseph's+Hospital/data=!4m5!3m4!1s0x391e9deac18a4b2d:0xea99d13ba62cde1d!8m2!3d32.6339495!4d74.9460737?authuser=0&hl=en&rclk=1,32.6339495,74.9460737
JK Medicare & Healthcare Services (India) Pvt. Ltd.,Medical Center,"Plot No. 185, Sec-7, Channi Himmat, Housing Colony, Jammu, Jammu and Kashmir 180015",https://www.google.co.kr/maps/place/JK+Medicare+%26+Healthcare+Services+(India)+Pvt.+Ltd./data=!4m5!3m4!1s0x391e843ceaaaaaa9:0x13d638f84e7c2a56!8m2!3d32.7650451!4d74.846327?authuser=0&hl=en&rclk=1,32.7650451,74.846327
"Shree Narsingh Dev Accidental Hospital (Trauma Centre) Ghagwal, Samba, J&K",Hospital,"near narsingh dev temple, ghagwal, Jammu and Kashmir 184141","https://www.google.co.kr/maps/place/Shree+Narsingh+Dev+Accidental+Hospital+(Trauma+Centre)+Ghagwal,+Samba,+J%26K/data=!4m5!3m4!1s0x391c16f780c27bd1:0x4119bf747c212ff7!8m2!3d32.510252!4d75.213023?authuser=0&hl=en&rclk=1",32.510252,75.213023
St.Joseph's Hospital,Hospital,"NH 1A, Baramulla, Jammu and Kashmir 193101",https://www.google.co.kr/maps/place/St.Joseph's+Hospital/data=!4m5!3m4!1s0x38e1077dc33bb091:0xdf275790f37aeca9!8m2!3d34.2036373!4d74.3521575?authuser=0&hl=en&rclk=1,34.2036373,74.3521575
Sudan Heart Care Centre,Heart hospital,"Satwari-R S Pura Road, Rohi, Morh, Jammu, Jammu and Kashmir 181101",https://www.google.co.kr/maps/place/Sudan+Heart+Care+Centre/data=!4m5!3m4!1s0x391e9b1b5e63bc13:0x4b5d15f4be2caf65!8m2!3d32.655675!4d74.833736?authuser=0&hl=en&rclk=1,32.655675,74.833736
Khajuria Medicate,Hospital,"Hno 11, Preet Nagar, Jammu, Jammu and Kashmir 180010",https://www.google.co.kr/maps/place/Khajuria+Medicate/data=!4m5!3m4!1s0x391e9b51ec8a23b1:0xcb27f0a997cea27c!8m2!3d32.6848737!4d74.863695?authuser=0&hl=en&rclk=1,32.6848737,74.863695
Ranjit Hospital,Hospital,"National Highway Road, Opp. Hotel Giani Inn, Bari Brahmana, Jammu, Jammu and Kashmir",https://www.google.co.kr/maps/place/Ranjit+Hospital/data=!4m5!3m4!1s0x391e9c5c0ee978af:0xf9822a09608cf90a!8m2!3d32.645578!4d74.9028707?authuser=0&hl=en&rclk=1,32.645578,74.9028707
Kashmir University Hospital,Hospital,"Hazaratbal, Srinagar, Jammu and Kashmir 190006",https://www.google.co.kr/maps/place/Kashmir+University+Hospital/data=!4m5!3m4!1s0x38e185966c8cf853:0xecaefe0bddd63b48!8m2!3d34.1290329!4d74.8352958?authuser=0&hl=en&rclk=1,34.1290329,74.8352958
NORTH KASHMIR NURSING HOME & HOSPITAL,Hospital,"BYPASS ROAD, Handwara, Jammu and Kashmir 193221",https://www.google.co.kr/maps/place/NORTH+KASHMIR+NURSING+HOME+%26+HOSPITAL/data=!4m5!3m4!1s0x38e11d54d573f7df:0x454cab4aa6937593!8m2!3d34.4072795!4d74.2917472?authuser=0&hl=en&rclk=1,34.4072795,74.2917472
Care hospital,Hospital,"3QGJ+M8X, Iqbalabad, Srinagar, Jammu and Kashmir 190009",https://www.google.co.kr/maps/place/Care+hospital/data=!4m5!3m4!1s0x38e18f10285b01cd:0x46f96124972c0bd9!8m2!3d34.076726!4d74.7808523?authuser=0&hl=en&rclk=1,34.076726,74.7808523
Kashmir Healthcare Centre,Hospital,"P552+XP8, MominAbad, Ashajipora, Anantnag, Jammu and Kashmir 192210",https://www.google.co.kr/maps/place/Kashmir+Healthcare+Centre/data=!4m5!3m4!1s0x38e20f62f9555555:0x1d38e15986b3801c!8m2!3d33.7099205!4d75.1518226?authuser=0&hl=en&rclk=1,33.7099205,75.1518226
KALINDI HOSPITAL AND DIAGNOSTIC CENTRE,Hospital,"2/155 subash nagar,vikas nagar, Jammu, Jammu and Kashmir 180005",https://www.google.co.kr/maps/place/KALINDI+HOSPITAL+AND+DIAGNOSTIC+CENTRE/data=!4m5!3m4!1s0x391e8443db51104b:0x331cdf1ee3b51a80!8m2!3d32.7492736!4d74.8467234?authuser=0&hl=en&rclk=1,32.7492736,74.8467234
District Hospital Udhampur,Hospital,"Sailain Talab Rd, Adarsh Colony, Udhampur, Jammu and Kashmir 182101",https://www.google.co.kr/maps/place/District+Hospital+Udhampur/data=!4m5!3m4!1s0x391dd2bfa0808575:0x62b552ec742a57d3!8m2!3d32.9174346!4d75.1314361?authuser=0&hl=en&rclk=1,32.9174346,75.1314361
Emergency Hospital Vijaypur,Hospital,"H289+WWQ, Vijaypur, Jammu and Kashmir 184120",https://www.google.co.kr/maps/place/Emergency+Hospital+Vijaypur/data=!4m5!3m4!1s0x391c21adff0cba59:0x7035ded86a9d9a07!8m2!3d32.567341!4d75.0198673?authuser=0&hl=en&rclk=1,32.567341,75.0198673
Indira Gandhi Govt. Dental College and Hospital Amphala,Hospital,"Indra Gandhi dental college Amphala Jammu Jammu and, Kashmir, Jammu, Jammu and Kashmir 180012",https://www.google.co.kr/maps/place/Indira+Gandhi+Govt.+Dental+College+and+Hospital+Amphala/data=!4m5!3m4!1s0x391e84650ff157e1:0x466beef843f589f6!8m2!3d32.7460223!4d74.861262?authuser=0&hl=en&rclk=1,32.7460223,74.861262
