Company_Name,Category,Address,Url,Latitude,Longitude,State
New Life Hospital New Building,Hospital,"PPJ5+F42, Chawnpui Veng, Aizawl, Mizoram 796009, India",https://www.google.co.kr/maps/place/New+Life+Hospital+New+Building/data=!4m5!3m4!1s0x374d9536f3eeea27:0xf0b98ce5fb498816!8m2!3d23.7311443!4d92.7077698?authuser=0&hl=en&rclk=1,23.7311443,92.7077698,Mizoram
Lawngtlai District Hospital,Hospital,"GVPQ+M7F, Chandmary, Lawngtlai, Mizoram 796891, India",https://www.google.co.kr/maps/place/Lawngtlai+District+Hospital/data=!4m5!3m4!1s0x30b2cc50707373df:0xeb25c6db824b2097!8m2!3d22.5366838!4d92.8881812?authuser=0&hl=en&rclk=1,22.5366838,92.8881812,Mizoram
Aizawl Adventist Hospital,Hospital,"PPP5+JQC, 7th Day Tlang, Aizawl, Mizoram 796009, India",https://www.google.co.kr/maps/place/Aizawl+Adventist+Hospital/data=!4m5!3m4!1s0x374d94b261ba9d0f:0x35b2f3439586d4c3!8m2!3d23.736554!4d92.709377?authuser=0&hl=en&rclk=1,23.736554,92.709377,Mizoram
ITI Veng Health Sub Centre,Hospital,"PPCJ+2XX, I.T.I Veng, Aizawl, Mizoram 796005, India",https://www.google.co.kr/maps/place/ITI+Veng+Health+Sub+Centre/data=!4m5!3m4!1s0x374d94dc170a8ddf:0x94a1ea96d784994b!8m2!3d23.7201205!4d92.7324857?authuser=0&hl=en&rclk=1,23.7201205,92.7324857,Mizoram
Civil Hospital,Hospital,"1, Hospital Rd, Tlabung, Mizoram 796751, India",https://www.google.co.kr/maps/place/Civil+Hospital/data=!4m5!3m4!1s0x374d5f5cc91be2a5:0xd552a90205ee72d4!8m2!3d22.9064001!4d92.4698639?authuser=0&hl=en&rclk=1,22.9064001,92.4698639,Mizoram
DM Hospital,Hospital,"F8HF+4CG, Vengthlang, Champhai, Mizoram 796321, India",https://www.google.co.kr/maps/place/DM+Hospital/data=!4m5!3m4!1s0x374c5b975443b82d:0xf5703d1239ed4cae!8m2!3d23.4778047!4d93.3235913?authuser=0&hl=en&rclk=1,23.4778047,93.3235913,Mizoram
Falkawn Referal Hospital,Hospital,"Lunglei Rd, Falkawn, Mizoram 796005, India",https://www.google.co.kr/maps/place/Falkawn+Referal+Hospital/data=!4m5!3m4!1s0x374d969a0a5555af:0xfa3c4552d2885dcb!8m2!3d23.6242269!4d92.7287832?authuser=0&hl=en&rclk=1,23.6242269,92.7287832,Mizoram
"Synod Hospital, Durtlang",Hospital,"Durtlang Rd, Zuangtui, Aizawl, Mizoram 796014, India","https://www.google.co.kr/maps/place/Synod+Hospital,+Durtlang/data=!4m5!3m4!1s0x374deb274b645553:0x2423a95edd690973!8m2!3d23.7568784!4d92.7372054?authuser=0&hl=en&rclk=1",23.7568784,92.7372054,Mizoram
"Public Health Centre, Mualkawi",Hospital,"C88M+V87, Mualkawi, Mizoram 796321, India","https://www.google.co.kr/maps/place/Public+Health+Centre,+Mualkawi/data=!4m5!3m4!1s0x374c59360d9414d5:0x9b30ad28fbbb214f!8m2!3d23.4171698!4d93.3332884?authuser=0&hl=en&rclk=1",23.4171698,93.3332884,Mizoram
Nazareth Hospital,Hospital,"Helipad Rd, Tumpui, Kolasib, Mizoram 796081, India",https://www.google.co.kr/maps/place/Nazareth+Hospital/data=!4m5!3m4!1s0x374e0ec6ad5aa31b:0x8c7573c9e26f7067!8m2!3d24.2334587!4d92.6741275?authuser=0&hl=en&rclk=1,24.2334587,92.6741275,Mizoram
