Company_Name,Category,Address,Url,Latitude,Longitude,State
S.M FITNESS,Gym,"7QV5+74Q, Ledo, Assam 786182, India",https://www.google.co.kr/maps/place/S.M+FITNESS/data=!4m5!3m4!1s0x373ed8f65f15b241:0x65b1d88119b9ec61!8m2!3d27.2932131!4d95.7578696?authuser=0&hl=en&rclk=1,27.2932131,95.7578696,Assam
S. Fitness zone,Gym,"Jwhwlao Dwimalu Rd, Kokrajhar, Assam 783370, India",https://www.google.co.kr/maps/place/S.+Fitness+zone/data=!4m5!3m4!1s0x375861d35d6c5c17:0xddf8f8623d29ace1!8m2!3d26.4052391!4d90.2698064?authuser=0&hl=en&rclk=1,26.4052391,90.2698064,Assam
G Gym,Gymnastics center,"98, MS Rd, Machkhowa, Guwahati, Assam 781001, India",https://www.google.co.kr/maps/place/G+Gym/data=!4m5!3m4!1s0x375a5a314b41f6e7:0x34983a58efd2fcf6!8m2!3d26.179836!4d91.7393542?authuser=0&hl=en&rclk=1,26.179836,91.7393542,Assam
Mirza Gym,Gym,"Mirza, Santola, Assam 781015, India",https://www.google.co.kr/maps/place/Mirza+Gym/data=!4m5!3m4!1s0x375a408c2ead3c4b:0xd3c5b8835c7ee3c1!8m2!3d26.0889585!4d91.5355137?authuser=0&hl=en&rclk=1,26.0889585,91.5355137,Assam
OLYMPIA GYM,Gym,"AMBIKAGIRI CHAK AMTOL, near AMBIKAGIRI STATUE, Barpeta Road, Assam 781315, India",https://www.google.co.kr/maps/place/OLYMPIA+GYM/data=!4m5!3m4!1s0x37597541170ca3d3:0x6604000054ac30b9!8m2!3d26.4954231!4d90.9680457?authuser=0&hl=en&rclk=1,26.4954231,90.9680457,Assam
Fitness Hub Dhekiajuli,Gym,"NH 15, Dhekiajuli, Assam 784110, India",https://www.google.co.kr/maps/place/Fitness+Hub+Dhekiajuli/data=!4m5!3m4!1s0x3744cbc1fb067d3f:0xc0ddb259724a3f81!8m2!3d26.7036918!4d92.4808341?authuser=0&hl=en&rclk=1,26.7036918,92.4808341,Assam
Rival Fitness Studio,Gym,"House no 206, NS Ave, Tarapur, Silchar, Assam 788005, India",https://www.google.co.kr/maps/place/Rival+Fitness+Studio/data=!4m5!3m4!1s0x374e4bfbafec0331:0xc2c35b3a48c16748!8m2!3d24.8136496!4d92.7979638?authuser=0&hl=en&rclk=1,24.8136496,92.7979638,Assam
Kingdom Of Fitness,Gym,"8PVH+R74, Niz-Madartola, Assam 781121, India",https://www.google.co.kr/maps/place/Kingdom+Of+Fitness/data=!4m5!3m4!1s0x375a536647fe6f8f:0xaf5cbba9310bcdad!8m2!3d26.3445174!4d91.7281942?authuser=0&hl=en&rclk=1,26.3445174,91.7281942,Assam
APM Health Combat Gym,Gym,"RG Baruah Rd, Zoo Road Tiniali, Zoo Tiniali, Guwahati, Assam 781024, India",https://www.google.co.kr/maps/place/APM+Health+Combat+Gym/data=!4m5!3m4!1s0x375a59a0e10b1937:0xfc56f37056b0cc03!8m2!3d26.1750531!4d91.7767864?authuser=0&hl=en&rclk=1,26.1750531,91.7767864,Assam
"HEALTH ZONE GYM, Biswanath Chariali",Gym,"NH 15, opposite Hotel Pradyut, Biswanath Charali, Assam 784176, India","https://www.google.co.kr/maps/place/HEALTH+ZONE+GYM,+Biswanath+Chariali/data=!4m5!3m4!1s0x37445e35388a3e0d:0x1d2a6a9485f520fa!8m2!3d26.7402371!4d93.138638?authuser=0&hl=en&rclk=1",26.7402371,93.138638,Assam
