Company_Name,Category,Address,Url,latitude,longtitude
S S Remedy Hospital,Hospital,"491, Kamaraj Salai Road, Near Annamalai Hotel, Puducherry 605013, India",https://www.google.co.kr/maps/place/S+S+Remedy+Hospital/data=!4m5!3m4!1s0x3a5361722830d27f:0x802547714ae50e98!8m2!3d11.940828!4d79.8127899?authuser=0&hl=en&rclk=1,11.940828,79.8127899
St. Joseph's Hospital (Cluny) Out Patients Department,Hospital,"16, Romain Rolland St, White Town, Puducherry, 605001, India",https://www.google.co.kr/maps/place/St.+Joseph's+Hospital+(Cluny)+Out+Patients+Department/data=!4m5!3m4!1s0x3a53622b73cec927:0xb5d1c99220e8e223!8m2!3d11.930591!4d79.8337699?authuser=0&hl=en&rclk=1,11.930591,79.8337699
Apollo Hospitals Information Centre,Hospital,"No: 60, 100 Feet Rd, opposite NT Mahal, Ellaipillaichavady, Anna Nagar, Puducherry, 605001, India",https://www.google.co.kr/maps/place/Apollo+Hospitals+Information+Centre/data=!4m5!3m4!1s0x1106ae60a10f0c59:0x246a00730030d3d2!8m2!3d11.9349703!4d79.8078302?authuser=0&hl=en&rclk=1,11.9349703,79.8078302
Dr.T.L.Vasudevan's ENT Surgical Clinic,Hospital,"216, Bussy Street, AKA Lal Bahadur Sastry Street, Puducherry, 605001, India",https://www.google.co.kr/maps/place/Dr.T.L.Vasudevan's+ENT+Surgical+Clinic/data=!4m5!3m4!1s0x3a536181a474a0bb:0xf1cab3e454ad3b4f!8m2!3d11.9300902!4d79.825839?authuser=0&hl=en&rclk=1,11.9300902,79.825839
ESI Dispensary Reddiyarpalayam (NEW),Hospital,"behind telecom quarters, 8th Cross, Jaya Nagar, Reddiarpalayam, Puducherry, India",https://www.google.co.kr/maps/place/ESI+Dispensary+Reddiyarpalayam+(NEW)/data=!4m5!3m4!1s0x3a5361dbd7a52291:0x1ac1f15b04f7cdae!8m2!3d11.93006!4d79.7974535?authuser=0&hl=en&rclk=1,11.93006,79.7974535
Indian Systems Of Medicine And Homeopathy Department,Government hospital,"Chest Hospital, Government Maternity Hospital, H.M.Kassim Salai, Puducherry, 605001, India",https://www.google.co.kr/maps/place/Indian+Systems+Of+Medicine+And+Homeopathy+Department/data=!4m5!3m4!1s0x3a53622ae89f2c85:0xa568d19371fccd8c!8m2!3d11.9311808!4d79.8318198?authuser=0&hl=en&rclk=1,11.9311808,79.8318198
Ashwini Maternity Hospital,Maternity hospital,"90, Vazhudavoor Rd, near Rani Hospital, Vedapureeswarar Varadaraja Perumal Nagar, Puducherry, 605009, India",https://www.google.co.kr/maps/place/Ashwini+Maternity+Hospital/data=!4m5!3m4!1s0x3a53610df5694d37:0x316d09bb1c5fce16!8m2!3d11.9420179!4d79.803348?authuser=0&hl=en&rclk=1,11.9420179,79.803348
"St. Joseph's Hospital, Maternity",Hospital,"Romain Rolland St, White Town, Puducherry, 605001, India","https://www.google.co.kr/maps/place/St.+Joseph's+Hospital,+Maternity/data=!4m5!3m4!1s0x3a5363c6dd51e6b5:0x67daae9f5dd71c8a!8m2!3d11.9284273!4d79.8336437?authuser=0&hl=en&rclk=1",11.9284273,79.8336437
V.K.N. Hospital,Hospital,"Shop No. 2A, Police St, Near Police Station, Bharathidasan Nagar, Mudaliarpet, Puducherry, 605004, India",https://www.google.co.kr/maps/place/V.K.N.+Hospital/data=!4m5!3m4!1s0x3a53619522d71243:0x481fedccc613094b!8m2!3d11.92188!4d79.8155645?authuser=0&hl=en&rclk=1,11.92188,79.8155645
CGHS Puducherry,Hospital,"CGHS wellness center, IGMC&RI, Kathirkamam, Puducherry, 605009, India",https://www.google.co.kr/maps/place/CGHS+Puducherry/data=!4m5!3m4!1s0x3a53610f7dcf77d3:0x692d6224b2f9f171!8m2!3d11.9394642!4d79.7961871?authuser=0&hl=en&rclk=1,11.9394642,79.7961871
Dr. Kumaran's Diabetes Medicare Centre,Hospital,"No. 51, 52, 2nd Cross St, Sithananda Nagar, Ellaipillaichavadi, Thanthai Periyar Nagar, Puducherry, 605005, India",https://www.google.co.kr/maps/place/Dr.+Kumaran's+Diabetes+Medicare+Centre/data=!4m5!3m4!1s0x3a53610a986fff37:0xbcc8c6834e1695a3!8m2!3d11.9323122!4d79.8058526?authuser=0&hl=en&rclk=1,11.9323122,79.8058526
TB and Chest Diseases Hospital,Hospital,"Indira Nagar, Gorimedu, Priyadarshini Nagar, Puducherry, 605006, India",https://www.google.co.kr/maps/place/TB+and+Chest+Diseases+Hospital/data=!4m5!3m4!1s0x3a536122c62a51b1:0x24783abc6a533400!8m2!3d11.9555221!4d79.7953427?authuser=0&hl=en&rclk=1,11.9555221,79.7953427
Padmavathi Hospital,Hospital,"XR3J+XV6, Simonpet, Puducherry, 605003, India",https://www.google.co.kr/maps/place/Padmavathi+Hospital/data=!4m5!3m4!1s0x3a5363dfd3ffffff:0x791f82a8be052369!8m2!3d11.9549114!4d79.8321254?authuser=0&hl=en&rclk=1,11.9549114,79.8321254
Thayar amma hospital pondicherry,Hospital,"WRV9+C95, Annamalai Nagar, Puducherry, 605013, India",https://www.google.co.kr/maps/place/Thayar+amma+hospital+pondicherry/data=!4m5!3m4!1s0x3a5361d318c016dd:0x64632e7e96cf064f!8m2!3d11.9435014!4d79.818484?authuser=0&hl=en&rclk=1,11.9435014,79.818484
ESV Hospital,Hospital,"Sethilal Nagar St, Murungapakkam, Puducherry, 605004, India",https://www.google.co.kr/maps/place/ESV+Hospital/data=!4m5!3m4!1s0x3a5361ea39200c21:0x6b22b2f80a3f201a!8m2!3d11.9049815!4d79.8090938?authuser=0&hl=en&rclk=1,11.9049815,79.8090938
L.K. Nursing Home,Hospital,"Surya Institute, block, no 370, 2nd Main Rd, Mahaveer Nagar, Lawspet, Puducherry 605008, India",https://www.google.co.kr/maps/place/L.K.+Nursing+Home/data=!4m5!3m4!1s0x3a53615c3f601ee9:0xcb10f2764906b305!8m2!3d11.9589079!4d79.8226404?authuser=0&hl=en&rclk=1,11.9589079,79.8226404
Le Pondy Clinic,Hospital,"Cuddalore Road, Mudaliarpet, Puducherry, 605004, India",https://www.google.co.kr/maps/place/Le+Pondy+Clinic/data=!4m5!3m4!1s0x3a53617bac03475f:0xcdc3d4ac4fd2e718!8m2!3d11.9249511!4d79.8181294?authuser=0&hl=en&rclk=1,11.9249511,79.8181294
Dr. Kumaran's Mutispeciality Hospital,Hospital,"No 1, 2nd Cross St, Sithananda Nagar, Thanthai Periyar Nagar, Ellapillaichavady, Puducherry 605005, India",https://www.google.co.kr/maps/place/Dr.+Kumaran's+Mutispeciality+Hospital/data=!4m5!3m4!1s0x3a53610726e148f7:0x868002e2ca7f40e!8m2!3d11.9320673!4d79.8056193?authuser=0&hl=en&rclk=1,11.9320673,79.8056193
Vannakulam Hospital,Hospital,"WR95+WVP, Thiru Vi Ka Nagar, Ozhandai Keerapalaiyam, Mudaliarpet, Puducherry, 605004, India",https://www.google.co.kr/maps/place/Vannakulam+Hospital/data=!4m5!3m4!1s0x3a5361979b66d613:0x4bd6b5bb6770ceb0!8m2!3d11.9198354!4d79.8096888?authuser=0&hl=en&rclk=1,11.9198354,79.8096888
Apollo Dental Clinic & Hospital- Best Dental Implant Clinic in Puducherry India,Dental clinic,"268 & 270, Kamaraj Salai, Near Old Collector Office, Brindavan Colony, Puducherry, 605013, India",https://www.google.co.kr/maps/place/Apollo+Dental+Clinic+%26+Hospital-+Best+Dental+Implant+Clinic+in+Puducherry+India/data=!4m5!3m4!1s0x3a53617942d098cf:0x4243c808e5a66727!8m2!3d11.9391114!4d79.8164205?authuser=0&hl=en&rclk=1,11.9391114,79.8164205
Rajiv Gandhi Government Women and Children Hospital,Government hospital,"WRQ4+2Q6, Aruthra Nagar, Puducherry, 605009, India",https://www.google.co.kr/maps/place/Rajiv+Gandhi+Government+Women+and+Children+Hospital/data=!4m5!3m4!1s0x3a53610ca98c605b:0x9db864d646e31c84!8m2!3d11.937544!4d79.8068839?authuser=0&hl=en&rclk=1,11.937544,79.8068839
Dakshin Women Care Hospital and Fertility Center,Hospital,"No.1, Lawspet Main Road, Pakkamudayanpet, Saram, Puducherry, 605008, India",https://www.google.co.kr/maps/place/Dakshin+Women+Care+Hospital+and+Fertility+Center/data=!4m5!3m4!1s0x3a53617132403e0f:0x72628cfc39ad7b02!8m2!3d11.9434268!4d79.8091577?authuser=0&hl=en&rclk=1,11.9434268,79.8091577
Cretwell Surgicals,Hospital,"No. 200, Old Serom, Kamaraj Salai, Kamaraj Salai, Annai Dental Clinic, Kamaraj Salai, Puducherry, 605013, India",https://www.google.co.kr/maps/place/Cretwell+Surgicals/data=!4m5!3m4!1s0x3a5361710c0da0db:0x6d4d0e6d7254a1e2!8m2!3d11.94015!4d79.81454?authuser=0&hl=en&rclk=1,11.94015,79.81454
PKB Hospital Pvt Ltd,Hospital,"No. 1, Muthupillaipalayam Road, G.N. Palayam, Sulthanpet Post, Puducherry 605110, India",https://www.google.co.kr/maps/place/PKB+Hospital+Pvt+Ltd/data=!4m5!3m4!1s0x3a536127f73ea161:0x4655b2ac7d0afc30!8m2!3d11.9461915!4d79.7886277?authuser=0&hl=en&rclk=1,11.9461915,79.7886277
