,Year,Month,Client,Region,Category,Net,Industry Fin
352,2018,September,Mohit Global Services Pvt Ltd,North,Corporate,460714.29,Others_Others Corporate
353,2018,September,Crying Fat Fitness LLP,West 1,Fitness,205335.72,Fitness
354,2018,September,VLCC Healthcare Ltd,North,Wellness,23727.61,Others_Aesthetic
355,2018,September,Balance Nutrition,West 1,Nutrition,393300.0,Clinic
356,2018,September,Geeta Nutriheal Consultancy,West 1,Wellness,209821.42,Clinic
357,2018,September,Nitin Cotton Industries,West 1,Corporate,204821.42,Fitness
358,2018,September,INVESTING SOLUTIONS,North,Fitness,205380.05,Fitness
359,2018,September,Aarti Bhagat,West 1,Academia,1271.18,Academic
360,2018,September,Afsha Waghu,West 1,Academia,1271.18,Academic
361,2018,September,Aishwarya Gupte,West 1,Academia,1271.18,Academic
362,2018,September,Anjana Menda,West 1,Academia,1271.18,Academic
363,2018,September,Apurva Surve,West 1,Academia,1694.92,Academic
364,2018,September,Arati Shah,West 1,Academia,1694.92,Academic
365,2018,September,Ayaz Khalek,West 1,Academia,1694.92,Academic
366,2018,September,Bhavna Parmar,West 1,Academia,1271.18,Academic
367,2018,September,Bibhu Moni Singha,West 1,Academia,1694.92,Academic
368,2018,September,Charmi Gala,West 1,Academia,1694.92,Academic
369,2018,September,Charvi Savdiya,West 1,Academia,1271.18,Academic
370,2018,September,Chetna Ral,West 1,Academia,1271.18,Academic
371,2018,September,Chetna Sonal,West 1,Academia,1694.92,Academic
372,2018,September,Disha Satra,West 1,Academia,1694.92,Academic
373,2018,September,Dr. Dheeraj Bhawnani,West 1,Academia,1694.92,Academic
374,2018,September,Drashti Dave,West 1,Academia,1271.18,Academic
375,2018,September,Frenny Thakkar,West 1,Academia,1271.18,Academic
376,2018,September,Harak Baxi,West 1,Academia,1271.18,Academic
377,2018,September,Harshita Katte,West 1,Academia,1271.18,Academic
378,2018,September,Hetalka Haria,West 1,Academia,1271.18,Academic
379,2018,September,Indrayani Pawar,West 1,Academia,1694.92,Academic
380,2018,September,Kanika Sachdeva,West 1,Academia,1694.92,Academic
381,2018,September,Kaynat Khan,West 1,Academia,1694.92,Academic
382,2018,September,Komal Jethmalani,West 1,Academia,1694.92,Academic
383,2018,September,Madhura Sawant,West 1,Academia,1271.18,Academic
384,2018,September,Madhura Shirsta,West 1,Academia,1271.18,Academic
385,2018,September,Manish Akbari,West 1,Academia,1694.92,Academic
386,2018,September,Manisha Sancheti,West 1,Academia,1694.92,Academic
387,2018,September,Meena Mulay,West 1,Academia,1694.92,Academic
388,2018,September,Megha Kothaul,West 1,Academia,1271.18,Academic
389,2018,September,Miloni Nandu,West 1,Academia,1271.18,Academic
390,2018,September,Misbah Dhunna,West 1,Academia,1694.92,Academic
391,2018,September,Mita Dugar,West 1,Academia,1694.92,Academic
392,2018,September,Mubashisha Sande,West 1,Academia,1271.18,Academic
393,2018,September,Munira Putli,West 1,Academia,1271.18,Academic
394,2018,September,Neha Nandwani,West 1,Academia,1694.92,Academic
395,2018,September,Neha Tanwani,West 1,Academia,1694.92,Academic
396,2018,September,Nikita Vail,West 1,Academia,1271.18,Academic
397,2018,September,Nitin Dadhe,West 1,Academia,2118.64,Academic
398,2018,September,Purnima Gautam,West 1,Academia,1694.92,Academic
399,2018,September,Purva Shah,West 1,Academia,1271.18,Academic
400,2018,September,Rajini Govil,West 1,Academia,1694.92,Academic
401,2018,September,Revti Dhotre,West 1,Academia,1271.18,Academic
402,2018,September,Ritu Sikchi,West 1,Academia,1271.18,Academic
403,2018,September,Roshni Ali,West 1,Academia,1271.18,Academic
404,2018,September,Saloni Jhaveri,West 1,Academia,1271.18,Academic
405,2018,September,Sangita Pednekar,West 1,Academia,1694.92,Academic
406,2018,September,Sanmayee Pol,West 1,Academia,1271.18,Academic
407,2018,September,Sanmayee Pol,West 1,Academia,1694.92,Academic
408,2018,September,Sayali Kulkarni,West 1,Academia,1694.92,Academic
409,2018,September,Shaleen Parekh,West 1,Academia,1271.18,Academic
410,2018,September,Shikha Dwivedi,West 1,Academia,1694.92,Academic
411,2018,September,Sneha Ambre,West 1,Academia,1694.92,Academic
412,2018,September,Srishti Vasandani,West 1,Academia,1694.92,Academic
413,2018,September,Tania Saldanha,West 1,Academia,1694.92,Academic
414,2018,September,Tehseen Siddiqui,West 1,Academia,1271.18,Academic
415,2018,September,Vaibhavi Tailor,West 1,Academia,1694.92,Academic
416,2018,September,Varsha Gorey,West 1,Academia,1271.18,Academic
417,2018,September,Vidhi Mehta,West 1,Academia,1271.18,Academic
418,2018,September,ATHLETICA FITNESS LLP,West 2,Fitness,4464.29,Fitness
419,2018,September,GL Fitness,North,Fitness,11000.0,Fitness
420,2018,September,GLOBAL HEALTH PVT LTD MEDANTA THE MEDICITY,North,Corporate,0.0,Hospital
421,2018,September,PRIMOUS HOSPITAL / National Capital Territory of Delhi,North,Medical,17000.0,Hospital
422,2018,September,Ravindranath GE Medical Associates Pvt Ltd,South,Medical,14500.0,Hospital
423,2018,September,Freak Fitness,East,Fitness,196423.21,Fitness
424,2018,September,I MONETARY ADVISORY,South,Corporate,437500.0,Others_Others Corporate
425,2018,September,Cultural Research Institute Kolkata,East,Research,178568.75,Public Association
426,2018,September,Dt. Minal Asurlekar,West 1,Academia,1694.92,Academic
427,2018,September,Inbody Academia Invoices,West 1,Academia,187788.2,Others_etc
428,2018,October,U Square,South,Pharma,147321.43,Private Enterprise
429,2018,October,The Himalaya Drug Company,South,Pharma,400000.0,Private Enterprise
430,2018,October,MITS Nutracueticals Pvt Ltd,West 1,Pharma,42372.88,Private Enterprise
431,2018,October,One n only Reethi Rah,Overseas,Spa,472407.0,Hotel
432,2018,October,Daivik Life LLP,South,Corporate,1116071.43,Others_Others Corporate
433,2018,October,EventaX,South,Corporate,500000.0,Others_Others Corporate
434,2018,October,Vibes Healthcare,East,Wellness,348214.29,Others_Aesthetic
435,2018,October,Alltime Fitness Pvt Ltd ,East,Fitness,410651.2,Fitness
436,2018,October,Geneela Health & Fitness,North,Fitness,17857.14,Fitness
437,2018,October,Jonath Jotinathan,South,Amazon,17839.29,Others_etc
438,2018,October,Arghya Chatterjee,East,Amazon,17839.29,Others_etc
439,2018,October,Suraj Nanda,West 1,Amazon,17839.29,Others_etc
440,2018,October,Mohammed Shahbaz,South,Amazon,17839.29,Others_etc
441,2018,October,Yasim Shaikh,West 1,Amazon,17839.29,Others_etc
442,2018,October,X-Trim fitness Club,West 1,Amazon,17839.29,Others_etc
443,2018,October,Medlbase Coaching Institite,South,Education,383928.57,Academic
444,2018,October,Yashmaxx Fitness,South,Fitness,446428.57,Fitness
445,2018,October,F2 Fun n Fitness Pvt Ltd,West 1,Fitness,8921.0,Fitness
446,2018,October,Press Wellness Pvt Ltd,West 1,Wellness,401785.7,Others_Aesthetic
447,2018,October,Yenepoya,South,Education,980000.0,Academic
448,2018,October,Magadh Health & lifestyle,East,,379460.0,Fitness
449,2018,October,Gold Fitness Pvt Ltd,West 1,Fitness,8919.64,Fitness
450,2018,October,Sonam Karma,East,Amazon,17839.29,Others_etc
451,2018,October,Arpit Singh,East,Amazon,16946.43,Others_etc
452,2018,October,Raghu Sai,East,Amazon,17839.29,Others_etc
458,2018,October,Conquer Fitness,West 1,Fitness,214285.72,Fitness
459,2018,October,Nutrica International Pvt Ltd,West 1,Corporate,300000.0,Others_Others Corporate
460,2018,October,Multifit Wellness Pvt Ltd,South,Wellness,334821.43,Fitness
461,2018,October,Samanvya LLP,South,Corporate,384330.36,Others_Others Corporate
462,2018,October,Gharda Chemical Limited,West 1,Corporate,200891.26,Private Enterprise
463,2018,October,Gharda Chemical Limited,West 1,Corporate,0.0,Private Enterprise
464,2018,October,Evolve Fitness,East,Fitness,205352.86,Fitness
465,2018,October,Boost Events,West 1,Service,5000.0,Others_Others Corporate
466,2018,October,Boost Events,West 1,Service,15000.0,Others_Others Corporate
467,2018,October,Gold Fitness Pvt Ltd,West 1,Fitness,8919.64,Fitness
468,2018,October,Ravvisant Pvt Ltd,North,Corporate,14500.0,Others_Others Corporate
469,2018,October,Megha Hemant Desai,West 1,Academia,2542.38,Academic
470,2018,October,Meenakshi Multitrade Pvt Ltd,West 1,Service,4464.28,Others_Others Corporate
471,2018,November,"Dr. Rucha Mehta, Edmo Clinic",West 2,Medical,330399.11,Hospital
472,2018,November,Naina Fitness,West 1,Fitness,375000.0,Fitness
473,2018,November,Press Wellness Pvt Ltd,West 1,Wellness,10750.0,Others_Aesthetic
474,2018,November,VNV Fitness Pvt Ltd,North,Fitness,410704.43,Fitness
475,2018,November,Dr. Prashant Advani,East,Medical,178568.75,Hospital
476,2018,November,Aerofitness,East,Fitness,178568.75,Fitness
477,2018,November,Raaw Fitness,West 1,Fitness,387500.0,Fitness
478,2018,November,Reboot Fitness Hub,North,Fitness,424097.27,Fitness
479,2018,November,Yaduvanshi Fitness Club Pvt Ltd,North,Fitness,401783.79,Fitness
480,2018,November,Jarma Wellness LLP,West 1,Wellness,0.0,Hospital
481,2018,November,Aryanbagga Assosiates Pvt Ltd,North,Corporate,3571.43,Others_Others Corporate
482,2018,November,Krupa Mhatre,West 1,Academia,1694.92,Academic
483,2018,November,VC Fitness,West 1,Fitness,383571.0,Fitness
484,2018,November,Burgers To Beasts,West 1,Fitness,2678.58,Fitness
485,2018,November,Vibes Healthcare Ltd,East,Wellness,348214.29,Others_Aesthetic
486,2018,November,Misimi Wellness Pvt Ltd,South,Wellness,401785.71,Others_Aesthetic
487,2018,November,Pine Services Pvt Ltd,East,Corporate,178593.75,Others_Others Corporate
488,2018,November,Yuvraj Fitness Centre,East,Fitness,491156.25,Fitness
489,2018,November,Sarka World Hospital,South,Medical,1026785.71,Hospital
490,2018,November,Jaswanth Fiitness,South,Fitness,419641.04,Fitness
491,2018,November,Zothansanga,East,Amazon,17839.29,Others_etc
492,2018,November,InBody Challenge,West 1,,645764.52,Others_etc
493,2018,December,Sportiqo Fitness LLP,East,Fitness,410714.29,Fitness
494,2018,December,Saransh Fitness Solutions,West 1,Fitness,205357.14,Fitness
495,2018,December,Sprusans Origin Pvt Ltd,West 1,Corporate,388392.84,Others_Others Corporate
496,2018,December,Jupiter Lifeline Hospitals,West 1,Medical,16949.16,Hospital
497,2018,December,Joginder Gandhi,North,Amazon,17839.29,Others_etc
498,2018,December,Shweta Gaurav Pande,West 1,Wellness,383592.86,Fitness
499,2018,December,Multifit Wellness Pvt Ltd,South,Wellness,334821.43,Fitness
500,2018,December,"The Inspector General of Police,Grey Hounds",South,Governement,901785.71,Public Association
501,2018,December,First Space Health n Fitness,South,Fitness,419641.04,Fitness
502,2018,December,Masiv Endeavours Pvt Ltd,South,Fitness,410709.16,Fitness
503,2018,December,Individual Learning Pvt Ltd,South,Education,456428.58,Academic
504,2018,December,Harshal B Kolambe,West 1,Amazon,1071.42,Others_etc
505,2018,December,Srinivasan N,South,Amazon,1071.42,Others_etc
506,2018,December,Sangeeta Singh,North,Amazon,1071.42,Others_etc
507,2018,December,Krunal Bhatt,West 2,Amazon,1071.42,Others_etc
508,2018,December,Shashi Gupta,West 1,Amazon,1071.42,Others_etc
509,2018,December,Pradeep Kumar Meena,North,Amazon,1071.42,Others_etc
510,2018,December,Arwa Lokhandwala,West 1,Amazon,1171.42,Others_etc
511,2018,December,Vasala Reddy,South,Amazon,1071.42,Others_etc
512,2018,December,Anshuman Amar,South,Amazon,4464.28,Others_etc
513,2018,December,Shivani Sibal,North,Amazon,16946.43,Others_etc
514,2018,December,Rushikesh,West 1,Amazon,17839.29,Others_etc
515,2018,December,Sumit Sawhney,North,Amazon,1159.82,Others_etc
516,2018,December,Neeraj Kumar,North,Amazon,1159.82,Others_etc
517,2018,December,Pradeep Ray,North,Amazon,1159.82,Others_etc
518,2018,December,PYC Hindu Gymkhana,West 1,Fitness,495000.0,Fitness
519,2018,December,Health Energy Protection Pvt Ltd,West 2,Corporate,374971.0,Others_Others Corporate
520,2018,December,Gurinder,North,Amazon,1159.82,Others_etc
521,2018,December,AB Maini,South,Amazon,2319.64,Others_etc
522,2018,December,Surender Rana,North,Amazon,1159.82,Others_etc
523,2018,December,Surender Rana,North,Amazon,1159.82,Others_etc
524,2018,December,Vikas Upadhyay,South,Amazon,1159.82,Others_etc
525,2018,December,Hemalatha,South,Amazon,1159.82,Others_etc
526,2018,December,Onyx Enterprises,West 2,Corporate,178794.64,Others_Others Corporate
527,2018,December,Shanti's Health n Fitness Club LLP,West 1,Fitness,6000.0,Fitness
528,2018,December,Vijay Karthik,South,Amazon,1159.82,Others_etc
529,2018,December,Sport Volt Professional Services Pvt Ltd,North,Corporate,768660.0,Others_Others Corporate
530,2018,December,Kaizen Enetrprises,North,Corporate,205425.0,Others_Others Corporate
531,2018,December,Alok Kumar Madan,North,Amazon,1159.82,Others_etc
532,2018,December,V Krishnamchari,North,Amazon,1159.82,Others_etc
533,2018,December,Karthik Simakurthy,South,Amazon,1159.82,Others_etc
534,2018,December,Element Fitness LLP,West 1,Fitness,1205651.78,Fitness
535,2018,December,Element Fitness LLP,West 1,Fitness,0.0,Fitness
536,2018,December,Athleticism Fitness Club,West 2,Fitness,374971.0,Fitness
537,2018,December,Rachkonda G,South,Amazon,1159.82,Others_etc
538,2018,December,Abhijeet Gorgile,West 1,Amazon,1159.82,Others_etc
539,2019,January,Ace Fitness,South,Fitness,397321.0,Fitness
540,2019,January,Ace Fitness,South,Fitness,0.0,Fitness
541,2019,January,Ballin Fitness,North,Fitness,6250.0,Fitness
542,2019,January,Rachkonda G,Amazon,Others,1160.0,Others_Individual
543,2019,January,Rahoot M H,Amazon,Others,1160.0,Others_Individual
544,2019,January,O P Khushwah,Amazon,Others,1160.0,Others_Individual
545,2019,January,Purnachand,Amazon,Others,17839.0,Others_Individual
546,2019,January,Sapna Shrivastav,Amazon,Others,2320.0,Others_Individual
547,2019,January,FIT24,South,Fitness,406250.0,Fitness
548,2019,January,FIT24,South,Fitness,0.0,Fitness
549,2019,January,A V Hospital,South,Medical,15750.0,Hospital
550,2019,January,Amandeep Singh,Amazon,Others,1160.0,Others_etc
551,2019,January,Kartik,Amazon,Others,1160.0,Others_Individual
552,2019,January,Gajendra Panwar,Amazon,Others,1160.0,Others_etc
553,2019,January,Reema Srivastava,Amazon,Others,1160.0,Others_etc
554,2019,January,Kalla Dange,Amazon,Others,1160.0,Others_Individual
555,2019,January,Harshavardhan B,Amazon,Others,1160.0,Others_Individual
556,2019,January,Lokamanya Hospital Pvt Ltd,Amazon,Others,17839.0,Others_Others Corporate
557,2019,January,MD Amish,Amazon,Others,1160.0,Others_Individual
558,2019,January,Hari Krishnan,Amazon,Others,1160.0,Others_Individual
559,2019,January,Anil Gore,Amazon,Others,1160.0,Others_Individual
560,2019,January,Abraham Fitness Solutions,South,Fitness,473214.0,Fitness
561,2019,January,Ramiara Fitness,North,Fitness,185714.0,Fitness
562,2019,January,Ramiara Fitness,North,Fitness,893.0,Fitness
563,2019,January,Ramiara Fitness,North,Fitness,893.0,Fitness
564,2019,January,Prakash Christian,Amazon,Others,1160.0,Others_etc
565,2019,January,TBN Total Fitness Pvt Ltd,West 1,Fitness,31250.0,Fitness
566,2019,January,Chilukuri Seshu,Amazon,Others,1160.0,Others_etc
567,2019,January,Sudhir Joshi,Amazon,Others,17839.0,Others_Individual
568,2019,January,Chaitanya Dhillion,North,Fitness,0.0,Fitness
569,2019,January,Anuj Jain,North,Fitness,0.0,Fitness
570,2019,January,Anees Shaikh,West 1,Fitness,0.0,Fitness
571,2019,January,Samina Shaikh,Amazon,Others,1160.0,Others_etc
572,2019,January,Icon Fitness Pune,West 1,Fitness,14286.0,Fitness
573,2019,January,Artaxerxes Fitness & Lifestyle Pvt Ltd,North,Fitness,351786.0,Fitness
574,2019,January,Artaxerxes Fitness & Lifestyle Pvt Ltd,North,Fitness,893.0,Fitness
575,2019,January,Seven Eleven Hotels Pvt Ltd,West 1,Hospitality,400446.0,Private Enterprise
576,2019,January,Seven Eleven Hotels Pvt Ltd,West 1,Hospitality,1339.0,Private Enterprise
577,2019,January,Decent Fitness Centre,West 1,Fitness,355982.0,Fitness
578,2019,January,Decent Fitness Centre,West 1,Fitness,1339.0,Fitness
579,2019,January,Fitness Bull LLP,South,Fitness/Sports,408929.0,Fitness
580,2019,January,Fitness Bull LLP,South,Fitness/Sports,1786.0,Fitness
581,2019,January,Murali Krishna Nallibonia,Amazon,Others,1160.0,Others_Individual
582,2019,January,Rajan Beri,Amazon,Others,17839.0,Others_Individual
583,2019,January,Ravikumar CN,Amazon,Others,1160.0,Others_Individual
584,2019,January,Jyotiprakash,Amazon,Others,1160.0,Others_etc
585,2019,January,Chhotoo Jakhar,Amazon,Others,1160.0,Others_Individual
586,2019,January,CRS Health & Fitness Pvt Ltd,South,Fitness/Sports,29000.0,Fitness
587,2019,January,Rigid Hospitals Pvt Ltd,South,Hospitals,15400.0,Hospital
588,2019,January,Dhananjay Kumar Tiwari,Amazon,Others,1160.0,Others_Individual
589,2019,January,Selvan Tamil,Amazon,Others,1160.0,Others_etc
590,2019,January,Venkatesh N,Amazon,Others,1160.0,Others_Individual
591,2019,January,Kund Nath Jha,Amazon,Others,1160.0,Others_etc
592,2019,January,Monica R,Amazon,Others,1160.0,Others_etc
593,2019,February,Matrix,East,Fitness/Sports,196433.0,Fitness
594,2019,February,Matrix,East,Fitness/Sports,3571.0,Fitness
595,2019,February,Matrix,East,Fitness/Sports,2679.0,Fitness
596,2019,February,BJR Beauty Business LLP,North,Enterprise,346429.0,Others_Others Corporate
597,2019,February,BJR Beauty Business LLP,North,Enterprise,1786.0,Others_Others Corporate
598,2019,February,Sportiqo Fitness LLP ,East,Fitness/Sports,394224.0,Fitness
599,2019,February,Sportiqo Fitness LLP ,East,Fitness/Sports,13214.0,Fitness
600,2019,February,Sportiqo Fitness LLP ,East,Fitness/Sports,1786.0,Fitness
601,2019,February,Shree Guruji wellness,North,Health Center,185728.0,Others_Aesthetic
602,2019,February,Shree Guruji wellness,North,Health Center,893.0,Others_Aesthetic
603,2019,February,Shree Guruji wellness,North,Health Center,893.0,Others_Aesthetic
604,2019,February,Maira Fitness,North,Fitness/Sports,185728.0,Fitness
605,2019,February,Maira Fitness,North,Fitness/Sports,893.0,Fitness
606,2019,February,Maira Fitness,North,Fitness/Sports,893.0,Fitness
607,2019,February,Shraddha Health & Fitness Pvt Ltd,East,Fitness/Sports,70268.0,Fitness
608,2019,February,Shraddha Health & Fitness Pvt Ltd,East,Fitness/Sports,15254.0,Fitness
609,2019,February,SSK Fitness Club Pune,West 1,Fitness/Sports,27500.0,Fitness
610,2019,February,SSK Fitness Club Pune,West 1,Fitness/Sports,10254.0,Fitness
611,2019,February,The Cloud 9 Fitness Club,West 1,Fitness/Sports,10746.0,Fitness
612,2019,February,Neeraj Sharda,Amazon,Others,1160.0,Others_etc
613,2019,February,Kamlesh Autowheels,Amazon,Others,17839.0,Others_Individual
614,2019,February,Ankit Chaudhary,Amazon,Others,17839.0,Others_etc
615,2019,February,Manoranjan Nayak,Amazon,Others,1160.0,Others_Individual
616,2019,February,Neera Prasad,Amazon,Others,1160.0,Others_Individual
617,2019,February,Ranjana M.P,Amazon,Others,1160.0,Others_Individual
618,2019,February,Junaid,Amazon,Others,21411.0,Others_Individual
619,2019,February,Navreet Josan,Amazon,Others,0.0,Others_Individual
620,2019,February,Simna International Fun n Fitness,East,Fitness/Sports,408579.0,Fitness
621,2019,February,Simna International Fun n Fitness,East,Fitness/Sports,2644.0,Fitness
622,2019,February,Simna International Fun n Fitness,East,Fitness/Sports,1786.0,Fitness
623,2019,February,Shashank ND,Amazon,Others,17839.0,Others_etc
624,2019,February,Firoz Kumar Bagarty,Amazon,Others,1160.0,Others_Individual
625,2019,February,Sanjay Sharma,Amazon,Others,1160.0,Others_etc
